Seed,SI_max,Arrival_Rate,Time,Transient_Response_Time_Mean,Transient_Response_Time_Variance,Transient_Response_Time_CI95
10,80,6,3100.0,4.4326295146241925,0.0,0.0
10,80,6,3200.0,4.417162266377796,0.0,0.0
10,80,6,3300.0,4.489550630200683,0.0,0.0
10,80,6,3400.0,4.552970684324649,0.0,0.0
10,80,6,3500.0,4.6187749342036515,0.0,0.0
10,80,6,3600.0,4.632880554004329,0.0,0.0
10,80,6,3700.0,4.671462515273115,0.0,0.0
10,80,6,3800.0,4.6369026705107155,0.0,0.0
10,80,6,3900.0,4.60193275307362,0.0,0.0
10,80,6,4000.0,4.557450702083917,0.0,0.0
10,80,6,4100.0,4.627036133565574,0.0,0.0
10,80,6,4200.0,4.6889497526034365,0.0,0.0
10,80,6,4300.0,4.678323711520914,0.0,0.0
10,80,6,4400.0,4.615498811759084,0.0,0.0
